"OA11CD","RM2018_01_PCT","RM2018_02_PCT","RM2018_02a_PCT","RM2018_03_PCT","RM2018_04_PCT","RM2018_05_PCT","RM2018_06_PCT","RM2018_08_PCT","RM2018_09_PCT","RM2018_10_PCT","RM2018_11_PCT","RM2018_12_PCT","RM2018_13_PCT","RM2018_14_PCT","RM2018_15_PCT","RM2018_17_PCT","RM2018_18_PCT","RM2018_21_PCT","RM2018_22_PCT","RM2018_23_PCT","RM2018_24_PCT","RM2018_25_PCT","RM2018_26_PCT","RM2018_27_PCT","RM2018_28_PCT","RM2018_29_PCT","RM2018_30_PCT","RM2018_31_PCT","RM2018_40_PCT","RM2018_41_PCT","RM2018_42_PCT","RM2018_43_PCT"
"1",0,0,25.2829771961791,35.8014466346419,22.0087239799017,0,0.00552150626690961,49.6825133896527,19.2810998840484,2.93744133399591,4.59941472033571,2.40185522610568,1.38589807299431,14.7700292639832,2.29142510076749,41.8092909535452,100,99.9845488257107,0,0.015451174289246,0,0,0,0,0,54.4499381953028,42.6452410383189,1.60692212608158,8.40543881334981,0.927070457354759,27.4103831891224,21.0268948655257
"2",0,0,21.0826703562781,30.9235558630232,23.6163957108267,0,0,50.4496713939813,14.8823936354203,6.73642338291249,4.55724662746455,4.06433759944656,1.46575579384296,13.4166378415773,2.13161535800761,36.2595419847328,100,100,0,0,0,0,0,0,100,0,0,0,0,2.73103805332643,0,3.62595419847328
"3",0,0,5.14648228669185,43.8235084467888,26.9940836837978,0,0,49.1838334877753,17.1216765271937,4.07014042340865,3.87055385273362,2.95815810107634,1.74638249340652,15.6176491553211,1.70361394254758,11.7647058823529,100,0,0,0,0,100,0,0,42.5119395537815,28.4482144130016,26.2527621355763,1.15475087319125,4.04162805616936,1.90320051322261,16.6868629267945,17.6470588235294
"4",13.4073297011945,32.1105884741633,14.1111975906061,28.3611383709519,8.44641467293831,1.00842611079151,0.00338398023755541,48.3841494365673,9.89475821461203,1.13701735981862,3.04558221379987,2.534601197929,3.2486210280532,26.0228080268011,3.33660451422964,32.2608864696734,0,0,62.8061436280614,0,0,0,31.6590563165906,3.55610903556109,0,99.1005949910059,0,0.65033900650339,10.4054241040542,0.23522900235229,40.6669434066694,27.9937791601866
"5",13.2501633924109,25.7275767944331,11.5451155280458,32.6842489715889,11.1279843143286,1.98762062204452,0.0365230094959825,18.8343393179809,18.8304947906655,9.59209565183961,10.8434892929914,13.0387143900657,2.81611625850602,19.5763330898466,2.02991042251355,56.2311406155703,0,0,77.1423723061259,0,0,0,13.5499745460716,7.20346173426099,97.556422874597,0,0,1.4848124893942,0.0254539283896148,3.46173426098761,0,4.6997585998793
"6",16.7677311202633,30.4517891512655,11.0515532192305,32.4613506074215,6.84616817401022,0.747118110888056,0.0103478962726878,15.2507295266872,28.932717978435,4.83246755934519,8.51217947391295,9.01922639127465,3.38997081893251,23.7753264761274,1.78397731741137,63.7172177879133,0,0,63.4537444933921,0,0,0,29.7444933920705,2.82819383259912,0,0,98.7136563876652,0.969162995594714,21.2687224669604,2.66960352422907,27.7621145374449,15.5606233371342
"7",0,0,0,0,0,90.57198618826,9.42801381173998,86.3834259120252,5.28449181804534,1.54631436721213,0.810689085722864,0.285242456087675,0.285242456087675,3.76820297252665,1.05089325927038,0,100,0,0,0,100,0,0,0,52.3945353550518,37.8021318120402,8.69238853025071,0.0150127608467197,2.37201621378171,12.2203873292298,34.0039033178201,0
"8",0.022350114544337,0,4.28563446387663,16.2429457450969,8.86182041682964,57.8476839693803,1.8829971503604,73.87271609767,7.82812761915405,4.44208526568699,3.26870425210929,1.85505950717997,0.754316365871375,5.17963904565011,1.23484382857462,27.8688524590164,99.8994108348901,0,0,99.8994108348901,0,0,0,0.0431096421899698,66.3601092110935,26.2394022129616,6.66762465871533,0.0862192843799396,1.59505676102888,9.48412128179336,19.4424486276764,19.672131147541
"sum",9.04118864379786,17.9226389723343,12.6169427516951,30.4027312867756,12.5950085352712,8.62062388540802,0.472539314698786,37.1956627471176,18.018958792283,5.35004148427889,6.5435489562174,6.69041284009956,2.40894916030098,18.3622769623971,2.07039929810507,51.803235216123,57.942113280709,19.6607118127683,28.8505747126437,9.62886026866085,9.22448414347043,19.4280570558094,10.0553939897521,1.980335133638,46.1099570696579,26.341226976873,25.8828417116743,0.837834095000692,6.29968148455893,3.79448829801966,19.1427780085861,15.035799522673
